meal_name,recipe,ingredients,calories,proteins,carbohydrates,fats,image_url
Krispy Kreme Donut,"Disuelva la levadura en agua tibia en un tazón de 2 1/2 cuartos. Agregue leche, azúcar, sal, huevos, acortamiento y 2 tazas de harina. Batir a nivel bajo durante 30 segundos, raspando constantemente el tazón. Batir a velocidad media durante 2 minutos, raspando el tazón ocasionalmente. Agregue la harina restante hasta que esté suave. Cubra y deje aumentar hasta el doble, 50-60 minutos. (La masa está lista cuando la sangría permanece cuando se toca.) Gire la masa en la superficie enharinada; Enrolle ligeramente para cubrir con harina. Manga suavemente la masa de 1/2 pulgada de grosor con rodillo enharinado. Corte con cortador de donas enharinados. Cubra y deje aumentar hasta el doble, 30-40 minutos.
Caliente el aceite vegetal en freidora a 350 °. Deslice las donas en aceite caliente con una espátula ancha. Gire las donas a medida que se elevan a la superficie. Freír hasta que estén doradas, aproximadamente 1 minuto en cada lado. Retire cuidadosamente del aceite (no pinches la superficie); drenar. Sumerja las rosquillas en el glaseado cremoso en la rejilla.


Vidriado: 
Caliente la mantequilla hasta que se derrita. Retirar del fuego. Agregue el azúcar en polvo y la vainilla hasta que quede suave. Agregue agua, 1 cucharada a la vez, hasta que se desee la consistencia.","Levadura, agua, agua, azúcar, sal, huevos, acortamiento, harina, aceite de canola, leche, azúcar, vainilla, agua hirviendo, mantequilla",1500.0,4.46,105.808,148.78,https://www.themealdb.com/images/media/meals/4i5cnx1587672171.jpg
Bourguignon,"Calienta una cacerola grande y agregue 1 cucharada de grasa de ganso. Sazone la carne de res y fríe hasta que estén doradas, unos 3-5 minutos, luego gire y fríe el otro lado hasta que la carne se dore por todas partes, agregando más grasa si es necesario. Haga esto en 2-3 lotes, transfiriendo la carne a un colador colocado sobre un tazón cuando se dora.
En la misma sartén, fríe el tocino, las chalotes o las cebollas de perlas, los champiñones, el ajo y el ramo de garni hasta que se doren ligeramente. Mezcle el puré de tomate y cocine por unos minutos, revolviendo en la mezcla. Esto enriquece al Bourguignon y es una gran base para el estofado. Luego regrese la carne de res y cualquier jugos drenados a la sartén y revuelva.
Vierta sobre el vino y aproximadamente 100 ml de agua para que la carne se balancee del líquido, pero no esté completamente cubierta. Lleva a ebullición y usa una cuchara para raspar los jugos de cocina caramelizados desde el fondo de la sartén; esto le dará al estofado más sabor.
Caliente el horno a 150c/ventilador 130c/gas 2. Haga un cartucho: arrances un cuadrado de papel de aluminio ligeramente más grande que la cacerola, colócalo en la sartén para que cubra la parte superior del estofado y recorte cualquier exceso de aluminio. Luego cocine por 3 horas. Si la salsa se ve acuosa, retire la carne de res y las verduras con una cuchara ranurada y reserve. Cocine la salsa a fuego alto durante unos minutos hasta que la salsa se haya espesado un poco, luego regrese la carne de res y las verduras a la sartén.
Para hacer el puré de Celeriac, pele el celeriaco y córtelo en cubos. Calienta el aceite de oliva en una sartén grande. Incline en el Celeriac y fríe durante 5 minutos hasta que se vuelva dorado. Sazone bien con sal y pimienta. Agregue las vainas de romero, tomillo, bahía y cardamomo, luego vierta más de 200 ml de agua, lo suficiente como para casi cubrir el celeriaco. Gire el fuego a bajo, cubra parcialmente la sartén y deje a fuego lento durante 25-30 minutos.
Después de 25-30 minutos, el Celeriac debe ser suave y la mayor parte del agua se habrá evaporado. Escurra cualquier agua restante, luego retire las ramitas de hierbas, la bahía y las vainas de cardamomo. Aplasta ligeramente con un machacador de papas, luego termina con una glug de aceite de oliva y sazone al gusto. Coloque el bourguignon de carne en tazones para servir y coloque una cucharada grande del puré de Celeriac en la parte superior. Adorne con una de las hojas de la bahía, si lo desea.","Grasa de ganso, espinilla de carne, tocino, chaliros, champiñones castaño, clavo de ajo, bouquet garni, puré de tomate, vino tinto, celeriaco, aceite de oliva, tomillo, romero, hoja de laurel, cardamomo",900.0,161.75,82.92499999999993,62.85,https://www.themealdb.com/images/media/meals/vtqxtu1511784197.jpg
Linguina de gambas de chile,"Mezcle los ingredientes del aderezo en un tazón pequeño y sazone con sal y pimienta. Dejar de lado.

Cocine la pasta de acuerdo con las instrucciones del paquete. Agregue los guisantes de azúcar durante el último minuto de tiempo de cocción.

Mientras tanto, calienta el aceite en un wok o una sartén grande, mezcle el ajo y el chile y cocine a fuego bastante suave durante unos 30 segundos sin dejar que el ajo se dore. Incline las gambas y cocine a fuego alto, revolviendo con frecuencia, durante aproximadamente 3 minutos hasta que se vuelvan rosas.

Agregue los tomates y cocine, revolviendo ocasionalmente, durante 3 minutos hasta que comiencen a ablandar. Escurra bien la pasta y el azúcar, luego mezcle la mezcla de gambas. Rate en las hojas de albahaca, revuelva y sazone con sal y pimienta.

Servir con hojas de ensalada rociadas con el aderezo de lima y pan crujiente tibio.","Pasta de lingüina, guisantes de azúcar, aceite de oliva, diente de ajo, chile rojo, langostinos, tomates cherry, hojas de albahaca, lechuga, pan, fromes",840.0,42.0,224.26,4.628,https://www.themealdb.com/images/media/meals/usywpp1511189717.jpg
Sopa de guisantes rojos,"Lave y enjuague los frijoles secos. Luego cubra con agua en un tazón profundo. Recuerde que a medida que empapan, se expandirán para al menos triplicar el tamaño que tenían originalmente, así que agregue mucha agua al tazón. Remojelos durante la noche o durante al menos 2 horas para que el paso de cocción vaya más rápido. Arrojé el agua en la que se empaparon después de que hizo el trabajo.

Haga que su carnicero corte la coleta salada en piezas de 2 pulgadas, ya que será muy difícil de cortar con un cuchillo de cocina común. Lave, luego coloque una olla profunda con agua y hierva. Cocine durante 20 minutos, luego drene + enjuague y repita (hervir nuevamente en agua). El objetivo es hacer que los trozos de colas de cerdo estén tiernos y eliminar la mayor parte de la sal en la que se curó.

Es hora de comenzar la sopa. Coloque todo en la olla (excepto la harina y la papa), luego cubra con agua y colóquelo en una llama alta para hervir. A medida que hervir, hervir cualquier escoria/espuma en la parte superior y deséchelo. Reduzca el fuego a una ebullición suave y deje que se cocine durante 1 hora y 15 minutos. Básicamente hasta que los frijoles estén tiernos y comiencen a desmoronarse.

Ahora es el momento de agregar la papa (y los ñame, etc. si la está agregando), así como la leche de coco y continuar cocinando durante 15 minutos.

Ahora es un buen momento para comenzar a hacer la masa básica para las albóndigas de spinner. Mezcle la harina y el agua (agregue una pizca de sal si lo desea) hasta que tenga una masa suave/suave. Permita que descanse durante 5 minutos, luego pellizca una cucharada a la vez y enrolle entre sus manos para formar una forma de cigarrillo.

Agrégalos a la olla, revuelva bien y continúe cocinando durante otros 15 minutos con un hervor.

Notarás que no agregué ninguna sal a la olla, ya que la sal restante de las coletas saladas será suficiente para sazonar correctamente este plato. Sin embargo, puede probar y ajustar en consecuencia. Recapitulemos la parte de tiempo de las cosas para que no estés confundido. Cocine la base de la sopa durante 1 hora y 15 minutos o hasta que estén tiernos, luego agregue las papas y cocine durante 15 minutos, luego agregue las albóndigas y cocine por 15 minutos más. Tenga en cuenta que esta sopa se engrosará bastante a medida que se enfría.

Si bien esta no es una receta tradicional para una isla específica, las versiones de esta sopa (a veces llamadas guisantes guisados) se pueden encontrar en todo el Caribe, América Latina y África. Un tazón abundante de esta sopa seguramente le dará los durmientes (algunos pueden llamarlo fatiga étnica). Ciertamente puede congelar las sobras y calentarlo otro día.","Frijoles, zanahorias, cebolletas, tomillo, cebolla, pimienta negra, pimiento rojo, diente de ajo, pimienta de Jama de Allé, carne de res, papas, harina lisa, agua, leche de coco",960.0,29.568,189.864,53.472,https://www.themealdb.com/images/media/meals/sqpqtp1515365614.jpg
Sardinas portuguesas a la parrilla,"Paso 1

Coloque todos los ingredientes, excepto las sardinas, en un tazón y mezcle con algo de condimento. Vierta en una fuente para hornear, agregue las sardinas y mezcle muy bien. Cubra y enfríe durante unas horas.

Paso 2

Caliente una barbacoa o una sartén de plancha hasta que esté caliente. Cocine las sardinas durante 4-5 minutos por cada lado o hasta que estén realmente caramelizadas y carbonizadas. Ponga un plato para servir, rocía con aceite, espolvoree con un poco más de pimentón y aprieta las rodajas de limón.","Sardinas, aceite de oliva, ajo, pimón, limón, romero, chile rojo",0.0,0.187,0.881,0.044,https://www.themealdb.com/images/media/meals/lpd4wy1614347943.jpg
Tartas de mantequilla canadiense,"Precaliente el horno al ventilador 170C/ 190C convencional/ gas 5. Alene la masa sobre una superficie ligeramente enharinada para que sea ligeramente más delgada que recta del paquete. Luego corta 18-20 rondas con un cortador estriado de 7.5 cm, volviendo a alcanzar los adornos. Use las rondas para alinear dos latas de tarta de 12 hoyos profundas (no latas de muffins). Si solo tiene una lata de tarta de 12 hoyos de tamaño regular, podrá hacer algunas tartas más poco menos profundas.
Batir los huevos en un tazón grande y combinar con el resto de los ingredientes, excepto las nueces. Incline esta mezcla en una sartén y revuelva continuamente durante 3-4 minutos hasta que la mantequilla se derrita, y la mezcla burbujee y comience a espesarse. Debe ser lo suficientemente grueso como para cubrir la parte posterior de una cuchara de madera. No cocine demasiado, y asegúrese de revolver todo el tiempo, ya que la mezcla puede quemarse fácilmente. Retire del fuego y agregue las tuercas.
Coloque el relleno en las conchas agrias sin hacer que esté nivelado con la masa. Hornee durante 15-18 minutos hasta que estén colocados y pálidos dorados. Deje en la lata para que se enfríe durante unos minutos antes de levantar una rejilla. Servir cálido o frío.","Pastelería de cortocirocalt, huevos, azúcar muscovado, pasas, extracto de vainilla, mantequilla, crema simple, nueces",3260.0,38.913,427.61,216.278,https://www.themealdb.com/images/media/meals/wpputp1511812960.jpg
Pastel de zanahoria,"Para el pastel de zanahoria, precaliente el horno a 160C/325F/Gas 3. Grasa y alinee una lata de pastel de resorte de 26 cm/10in.
Mezcle todos los ingredientes para el pastel de zanahoria, excepto las zanahorias y las nueces, juntos en un tazón hasta que estén bien combinados. Agregue las zanahorias y las nueces.
Coloque la mezcla en la lata del pastel y hornee durante 1 hora 15 minutos, o hasta que una brocheta insertada en el medio salga limpia. Retire el pastel del horno y deje a un lado para que se enfríe durante 10 minutos, luego retire con cuidado el pastel de la lata y deje a un lado para que se enfríe completamente en una rejilla para enfriar.
Mientras tanto, para la formación de hielo, bata el queso crema, el azúcar de la colcha y la mantequilla en un tazón hasta que estén esponjosas. Extienda la guinda sobre la parte superior del pastel con una cuchilla de paleta.","Aceite vegetal, harina lisa, bicarbonato de refresco, azúcar, huevos, sal, canela, zanahorias, nueces, queso crema, azúcar, mantequilla",9100.0,77.14999999999999,1036.85,701.62,https://www.themealdb.com/images/media/meals/vrspxv1511722107.jpg
Musaca,"Caliente la parrilla a alto. Dora la carne en una sartén profunda a prueba de horno a fuego alto durante 5 minutos. Mientras tanto, pinche la berenjena con un tenedor, luego el microondas en alto durante 3-5 minutos hasta que esté suave. Mezcle el yogurt, el huevo y el parmesano, luego agregue un poco de condimento.

Revuelva los tomates, el puré y las papas con la carne de res con algo de condimento y calor. Alise la superficie de la mezcla de carne con la parte posterior de una cuchara, luego corte la berenjena cocida y coloque en la parte superior. Vierta la mezcla de yogurt sobre las berenjenas, alise uniformemente, luego asa hasta que la cobertura se haya puesto y se haya vuelto dorada.","Carne de res, berenjena, yogurt griego, huevo, parmesano, tomate, puré de tomate, papas",500.0,129.64499999999995,82.36,33.114999999999995,https://www.themealdb.com/images/media/meals/ctg8jd1585563097.jpg
Sopa de cordero tunecino,"Agregue el cordero a una cacerola y cocine a fuego alto. Cuando se dore, retire del fuego y reserve.
Mantenga una cucharada de grasa en la cacerola y deseche el resto. Reduzca al fuego medio y luego agregue el ajo, la cebolla y las espinacas y cocine hasta que la cebolla esté translúcida y las espinacas se marchiten o aproximadamente 5 minutos.
Regrese el cordero a la cacerola con la mezcla de cebolla-spinach, agregue el puré de tomate, el comino, la harissa, el pollo, los garbanzos, el jugo de limón, la sal y la pimienta en la sartén. Cocine a fuego lento durante unos 20 minutos.
Agregue la pasta y cocine por 15 minutos o hasta que se cocine la pasta.","Mada picada de cordero, ajo, cebolla, espinacas, puré de tomate, comino, caldo de pollo, especias de harissa, garbanzos, jugo de limón, macarrones, sal, pimienta",2661.0,193.768,378.57,144.66129999999995,https://www.themealdb.com/images/media/meals/t8mn9g1560460231.jpg
Tortilla española,"Coloque una sartén antiadherente grande a fuego lento. Cocine la cebolla lentamente en el aceite y la mantequilla hasta que estén suaves pero no marrones, esto debería tomar unos 15 minutos. Agregue las papas, cubra la sartén y cocine por otros 15-20 minutos, revolviendo ocasionalmente para asegurarse de que se fríen de manera uniforme.
Cuando las papas son suaves y la cebolla es brillante, aplasta 2 dientes de ajo y revuelve, seguido de los huevos batidos.
Vuelva a colocar la tapa en la sartén y deje la tortilla para cocinar suavemente. Después de 20 minutos, los bordes y la base deben ser dorados, el set superior pero el medio todavía un poco tambaleante. Para voltearlo, deslízalo sobre un plato y coloque otro plato en la parte superior, voltee todo y deslízalo hacia la sartén para terminar de cocinar. Una vez cocinado, transfiera a un plato y sirva la tortilla caliente o fría, esparcida con el perejil picado.
Para acompañar, tome rebanadas de baguette calentada, apuñale por todas partes con un tenedor y frote con el ajo restante, pilote en tomates rallados y sazone con sal marina y una llovizna de aceite de oliva.","Cebolla, aceite de oliva, mantequilla, papas, ajo, huevos, perejil, baguette, tomates de vides, aceite de oliva",175.0,8.41249999999996,70.015,20.635,https://www.themealdb.com/images/media/meals/quuxsx1511476154.jpg
